date,store_id,product_id,price,promotion,holiday,sales
2027-06-18,2,106,62.13,0,0,42
2027-06-19,3,143,56.87,0,0,30
2027-06-20,7,103,61.08,0,0,36
2027-06-21,5,133,93.79,1,0,53
2027-06-22,2,101,5.81,0,0,44
2027-06-23,3,104,9.54,1,0,66
2027-06-24,10,109,23.19,0,0,68
2027-06-25,6,131,20.89,1,0,76
2027-06-26,7,141,22.21,0,0,44
2027-06-27,9,140,68.83,0,0,50
2027-06-28,1,112,48.65,1,0,63
2027-06-29,7,138,99.22,1,0,32
2027-06-30,8,104,26.55,0,0,34
2027-07-01,3,109,34.53,1,0,51
2027-07-02,4,109,98.5,1,0,57
2027-07-03,10,137,84.02,0,0,42
2027-07-04,6,126,49.63,0,0,25
2027-07-05,10,120,57.69,0,0,38
2027-07-06,7,107,85.1,0,0,40
2027-07-07,4,100,50.69,1,0,79
2027-07-08,8,127,24.57,0,0,53
2027-07-09,5,148,83.7,0,0,22
2027-07-10,1,138,56.09,0,0,37
2027-07-11,4,113,19.54,0,1,54
2027-07-12,3,120,53.03,0,0,44
2027-07-13,9,129,44.25,0,0,56
2027-07-14,8,120,88.3,0,0,24
2027-07-15,1,148,16.98,0,0,51
2027-07-16,6,108,88.14,1,0,56
2027-07-17,9,116,53.66,0,0,38
2027-07-18,7,104,43.41,0,0,44
2027-07-19,4,130,20.39,0,0,58
2027-07-20,1,139,71.58,0,0,37
2027-07-21,2,137,93.05,0,0,19
2027-07-22,5,142,40.66,1,0,66
2027-07-23,5,118,27.95,0,0,41
2027-07-24,8,135,57.71,1,0,36
2027-07-25,6,149,80.64,0,0,4
2027-07-26,8,132,5.36,1,0,80
2027-07-27,2,112,64.98,1,0,52
2027-07-28,3,113,61.67,0,0,53
2027-07-29,6,132,35.22,0,0,45
2027-07-30,10,128,47.89,0,0,47
2027-07-31,3,142,28.46,0,0,38
2027-08-01,6,148,80.04,1,0,60
2027-08-02,6,135,65.28,0,0,55
2027-08-03,2,143,55.61,0,0,16
2027-08-04,7,109,42.29,1,0,62
2027-08-05,2,130,32.68,1,0,77
2027-08-06,6,105,83.16,0,0,24
2027-08-07,1,100,47.88,1,0,48
2027-08-08,3,106,52.64,0,0,38
2027-08-09,2,126,54.48,0,0,34
2027-08-10,7,120,47.59,0,1,31
2027-08-11,4,127,29.33,1,0,79
2027-08-12,8,115,16.43,0,0,47
2027-08-13,6,145,14.36,0,0,32
2027-08-14,10,122,76.96,0,0,40
2027-08-15,4,119,26.24,0,1,53
2027-08-16,5,137,10.29,0,0,40
2027-08-17,9,124,80.76,1,1,69
2027-08-18,7,127,19.64,0,0,51
2027-08-19,10,104,64.39,0,0,53
2027-08-20,9,120,37.17,1,0,57
2027-08-21,7,117,17.02,1,0,52
2027-08-22,1,146,44.38,0,0,20
2027-08-23,8,105,6.41,0,0,39
2027-08-24,4,128,84.9,1,0,65
2027-08-25,3,118,53.78,1,0,61
2027-08-26,7,132,18.22,0,0,56
2027-08-27,3,100,27.51,0,1,43
2027-08-28,8,144,47.56,0,0,31
2027-08-29,6,102,22.94,0,0,40
2027-08-30,5,141,30.52,0,0,47
2027-08-31,4,120,55.77,0,0,24
2027-09-01,8,134,84.1,0,0,32
2027-09-02,8,140,43.17,1,0,53
2027-09-03,1,139,73.11,0,0,17
2027-09-04,9,102,88.29,0,0,19
2027-09-05,5,124,25.55,1,0,71
2027-09-06,4,144,81.68,0,0,19
2027-09-07,6,137,76.95,0,0,46
2027-09-08,6,144,38.91,1,0,83
2027-09-09,2,119,99.0,0,0,20
2027-09-10,8,143,29.94,1,0,61
2027-09-11,7,144,29.21,0,0,43
2027-09-12,1,133,78.36,0,0,48
2027-09-13,5,120,46.29,1,0,63
2027-09-14,6,147,36.43,0,0,45
2027-09-15,4,122,21.97,1,0,79
2027-09-16,2,105,77.71,0,0,30
2027-09-17,4,112,79.7,0,0,29
2027-09-18,1,148,58.82,1,0,83
2027-09-19,7,122,95.94,0,0,29
2027-09-20,2,108,35.23,0,0,41
2027-09-21,2,116,25.86,0,0,39
2027-09-22,9,101,69.36,0,1,45
2027-09-23,5,118,77.05,1,0,62
2027-09-24,2,118,26.37,1,0,77
2027-09-25,9,106,12.28,0,0,56
2027-09-26,9,141,82.0,0,0,38
2027-09-27,1,141,97.77,0,0,36
2027-09-28,3,119,66.24,0,0,32
2027-09-29,4,108,31.4,1,0,48
2027-09-30,7,116,99.68,0,0,28
2027-10-01,10,126,89.86,0,0,48
2027-10-02,4,146,53.77,1,0,54
2027-10-03,2,101,83.41,0,0,32
2027-10-04,7,135,82.5,0,0,16
2027-10-05,6,118,93.81,0,0,20
2027-10-06,3,116,84.89,1,0,54
2027-10-07,6,104,66.15,0,0,43
2027-10-08,6,138,62.88,0,0,31
2027-10-09,5,117,49.4,1,1,87
2027-10-10,4,106,64.52,1,0,65
2027-10-11,10,116,80.55,1,0,59
2027-10-12,1,138,97.06,0,1,29
2027-10-13,10,135,49.39,0,0,51
2027-10-14,6,139,59.5,0,0,20
2027-10-15,2,144,47.26,0,0,49
2027-10-16,3,103,68.51,0,0,22
2027-10-17,8,137,64.84,0,0,31
2027-10-18,10,124,6.69,0,0,58
2027-10-19,6,104,56.41,0,0,53
2027-10-20,3,129,13.41,1,0,35
2027-10-21,7,111,7.51,0,0,38
2027-10-22,4,103,80.16,0,0,48
2027-10-23,9,123,29.57,0,0,48
2027-10-24,5,128,37.36,0,0,34
2027-10-25,3,108,11.09,0,0,63
2027-10-26,2,103,22.05,0,0,54
2027-10-27,2,123,77.73,1,0,45
2027-10-28,3,113,51.89,1,1,63
2027-10-29,2,104,88.66,0,1,56
2027-10-30,4,117,42.74,1,0,67
2027-10-31,2,141,30.53,0,0,40
2027-11-01,10,118,38.02,1,0,68
2027-11-02,9,111,72.71,0,0,30
2027-11-03,2,117,57.73,0,1,41
2027-11-04,9,116,90.9,1,0,34
2027-11-05,6,129,62.21,0,0,28
2027-11-06,1,123,51.84,0,0,39
2027-11-07,4,110,79.65,1,0,76
2027-11-08,1,134,95.02,1,0,54
2027-11-09,6,122,38.81,0,0,47
2027-11-10,4,116,28.74,0,0,36
2027-11-11,3,100,63.54,1,0,64
2027-11-12,3,114,52.39,1,0,79
2027-11-13,9,131,98.97,0,0,33
2027-11-14,6,108,48.92,1,0,74
2027-11-15,9,114,12.06,1,0,58
2027-11-16,5,127,97.85,0,0,41
2027-11-17,2,123,85.14,1,0,45
2027-11-18,8,134,21.93,0,0,41
2027-11-19,5,121,90.94,0,0,45
2027-11-20,2,126,37.36,0,0,48
2027-11-21,4,118,40.83,0,0,33
2027-11-22,9,144,91.11,1,0,54
2027-11-23,4,111,55.36,0,0,32
2027-11-24,4,119,18.09,1,0,45
2027-11-25,2,100,40.06,1,0,62
2027-11-26,6,120,73.6,1,0,63
2027-11-27,2,148,21.55,0,0,59
2027-11-28,7,144,61.07,0,0,28
2027-11-29,3,100,71.05,0,0,39
2027-11-30,3,109,37.67,1,0,74
2027-12-01,5,146,70.92,0,0,39
2027-12-02,3,131,89.0,1,0,48
2027-12-03,2,138,49.85,1,0,59
2027-12-04,10,121,41.38,1,1,87
2027-12-05,9,117,28.86,0,0,46
2027-12-06,2,147,62.4,0,0,48
2027-12-07,2,145,88.59,1,0,49
2027-12-08,8,131,35.84,0,0,40
2027-12-09,9,126,42.64,1,0,31
2027-12-10,7,127,43.63,0,0,56
2027-12-11,3,117,58.28,1,1,64
2027-12-12,9,138,26.7,1,0,49
2027-12-13,3,148,83.11,0,0,37
2027-12-14,5,128,33.08,0,0,38
2027-12-15,9,117,72.01,1,0,60
2027-12-16,3,143,53.76,0,0,43
2027-12-17,7,107,60.66,0,1,45
2027-12-18,1,130,22.06,0,1,86
2027-12-19,4,133,74.83,0,0,39
2027-12-20,4,106,22.92,0,0,30
2027-12-21,7,135,15.78,1,0,79
2027-12-22,8,117,56.93,0,0,51
2027-12-23,1,137,72.38,0,0,33
2027-12-24,5,108,9.75,1,0,60
2027-12-25,7,108,11.59,0,0,48
2027-12-26,4,145,81.25,0,0,7
2027-12-27,4,107,81.86,1,0,46
2027-12-28,4,134,28.3,1,0,97
2027-12-29,6,117,63.45,0,0,30
2027-12-30,7,104,47.1,1,0,61
2027-12-31,2,113,65.11,1,0,45
2028-01-01,5,127,86.97,0,0,20
2028-01-02,4,129,12.59,0,0,34
2028-01-03,3,103,78.91,1,0,64
2028-01-04,7,138,51.84,0,0,42
2028-01-05,6,119,58.59,0,0,22
2028-01-06,7,124,67.12,1,0,56
2028-01-07,5,127,92.65,0,0,26
2028-01-08,6,111,10.39,0,0,49
2028-01-09,5,101,7.8,0,0,56
2028-01-10,7,142,21.93,0,0,60
2028-01-11,2,113,98.71,0,0,17
2028-01-12,5,121,72.93,0,0,34
2028-01-13,6,130,63.39,0,0,37
2028-01-14,6,122,9.47,0,0,35
2028-01-15,5,147,88.52,1,1,60
2028-01-16,10,119,82.21,1,0,60
2028-01-17,7,137,68.16,0,0,50
2028-01-18,10,103,37.22,1,0,55
2028-01-19,8,114,11.7,1,0,85
2028-01-20,7,123,60.1,1,1,57
2028-01-21,5,124,73.37,0,0,51
2028-01-22,1,100,13.95,0,0,51
2028-01-23,5,106,65.21,1,0,45
2028-01-24,10,130,32.2,0,0,37
2028-01-25,2,111,77.6,0,0,40
2028-01-26,5,141,56.26,0,0,33
2028-01-27,5,104,17.26,1,0,72
2028-01-28,2,143,55.02,0,0,55
2028-01-29,5,149,42.6,0,0,33
2028-01-30,4,141,22.13,0,0,29
2028-01-31,1,137,84.94,1,0,50
2028-02-01,3,111,6.05,0,0,69
2028-02-02,1,138,34.65,0,0,48
2028-02-03,5,117,6.2,0,0,60
2028-02-04,4,101,14.12,0,0,39
2028-02-05,7,109,33.22,0,0,40
2028-02-06,5,114,10.16,0,0,46
2028-02-07,10,129,61.68,0,0,27
2028-02-08,4,143,13.25,0,0,49
2028-02-09,2,116,71.66,1,0,50
2028-02-10,4,103,10.0,0,0,57
2028-02-11,2,106,10.63,0,0,50
2028-02-12,8,140,34.01,0,0,61
2028-02-13,3,130,90.17,0,0,8
2028-02-14,9,138,65.93,0,0,28
2028-02-15,4,133,78.16,0,1,47
2028-02-16,6,105,18.45,1,1,85
2028-02-17,10,149,84.24,0,1,49
2028-02-18,5,137,5.77,0,0,66
2028-02-19,10,144,25.24,0,0,41
2028-02-20,1,133,63.53,0,0,27
2028-02-21,9,143,40.65,0,0,44
2028-02-22,1,114,98.5,0,0,24
2028-02-23,8,113,7.88,0,0,57
2028-02-24,9,105,99.87,0,0,29
2028-02-25,9,149,64.24,0,0,16
2028-02-26,1,136,58.08,0,0,38
2028-02-27,2,149,10.65,0,0,42
2028-02-28,1,131,30.97,0,0,34
2028-02-29,10,102,92.84,0,1,44
2028-03-01,2,102,38.65,0,1,49
2028-03-02,10,121,67.86,0,0,33
2028-03-03,8,121,99.95,0,0,34
2028-03-04,5,109,29.99,0,0,40
2028-03-05,7,102,59.73,0,0,34
2028-03-06,2,111,71.16,0,0,34
2028-03-07,8,128,20.64,0,0,55
2028-03-08,6,147,19.12,0,0,48
2028-03-09,8,116,48.35,1,0,79
2028-03-10,1,106,41.65,1,1,71
2028-03-11,1,112,72.85,0,0,44
2028-03-12,7,101,11.6,1,0,71
2028-03-13,8,103,97.36,0,0,34
2028-03-14,3,109,6.36,0,0,50
2028-03-15,5,138,62.13,1,0,62
2028-03-16,1,123,58.45,1,0,59
2028-03-17,7,116,17.8,1,0,70
2028-03-18,5,105,19.34,0,0,45
2028-03-19,8,118,80.3,0,0,39
2028-03-20,8,104,89.32,0,0,23
2028-03-21,9,131,31.89,0,0,36
2028-03-22,7,109,46.61,0,0,62
2028-03-23,1,108,38.72,1,0,63
2028-03-24,3,126,11.89,0,0,39
2028-03-25,8,112,68.95,0,0,31
2028-03-26,3,118,83.39,0,1,37
2028-03-27,8,120,33.96,0,0,39
2028-03-28,1,123,99.07,0,0,36
2028-03-29,5,137,12.21,1,0,54
2028-03-30,4,103,67.87,0,0,51
2028-03-31,5,123,47.58,0,0,19
2028-04-01,8,134,47.43,1,0,56
2028-04-02,10,102,48.48,1,0,42
2028-04-03,4,103,29.57,1,0,68
2028-04-04,4,136,72.98,1,0,59
2028-04-05,3,139,73.55,0,0,50
2028-04-06,7,147,31.83,1,0,47
2028-04-07,3,134,84.35,0,0,35
2028-04-08,3,130,35.1,1,0,43
2028-04-09,10,143,73.88,0,1,36
2028-04-10,5,124,16.49,0,0,41
2028-04-11,5,139,21.03,0,0,31
2028-04-12,6,112,35.0,0,0,50
2028-04-13,8,103,61.42,0,0,37
2028-04-14,10,145,66.32,0,0,46
2028-04-15,6,113,42.65,1,0,67
2028-04-16,1,112,12.39,0,1,72
2028-04-17,8,126,40.5,0,0,36
2028-04-18,8,105,70.43,1,0,32
2028-04-19,9,116,68.74,0,0,53
2028-04-20,9,135,20.22,0,0,49
2028-04-21,2,139,5.74,0,1,71
2028-04-22,2,148,76.53,0,0,15
2028-04-23,3,134,15.1,1,0,76
2028-04-24,1,116,12.82,1,0,58
2028-04-25,4,140,5.26,1,0,63
2028-04-26,4,101,46.1,0,0,39
2028-04-27,9,112,52.81,0,0,24
2028-04-28,9,101,65.58,0,0,50
2028-04-29,9,127,33.13,0,0,40
2028-04-30,10,142,72.49,0,0,39
2028-05-01,7,125,21.09,0,1,81
2028-05-02,2,121,84.04,0,0,28
2028-05-03,10,146,59.33,0,0,36
2028-05-04,5,142,60.47,0,0,35
2028-05-05,4,102,24.93,1,0,68
2028-05-06,8,134,12.04,0,0,44
2028-05-07,2,111,49.15,1,0,56
2028-05-08,6,123,63.48,1,1,90
2028-05-09,5,104,14.03,0,0,49
2028-05-10,2,119,95.3,0,0,48
2028-05-11,10,138,98.14,0,0,22
2028-05-12,1,138,56.82,0,1,56
2028-05-13,8,112,95.26,0,0,35
2028-05-14,2,140,22.05,1,0,51
2028-05-15,7,144,7.41,1,0,77
2028-05-16,9,111,8.74,0,0,43
2028-05-17,9,112,60.81,1,0,67
2028-05-18,8,109,10.86,0,0,40
2028-05-19,10,132,96.06,1,0,63
2028-05-20,9,139,18.48,0,0,48
2028-05-21,2,115,33.95,0,0,34
2028-05-22,6,144,83.14,0,0,34
2028-05-23,4,134,25.78,1,0,51
2028-05-24,4,102,28.08,0,0,46
2028-05-25,5,104,66.02,0,0,21
2028-05-26,3,125,31.23,1,0,74
2028-05-27,1,110,25.66,1,1,90
2028-05-28,8,106,29.15,0,0,46
2028-05-29,5,109,51.61,1,0,45
2028-05-30,3,141,96.78,0,0,19
2028-05-31,10,133,84.06,0,0,50
2028-06-01,7,102,32.04,0,0,42
2028-06-02,7,107,39.52,0,0,51
2028-06-03,1,130,49.13,0,0,53
2028-06-04,9,110,98.0,0,0,17
2028-06-05,2,144,21.38,0,0,36
2028-06-06,5,106,38.96,1,0,78
2028-06-07,5,144,74.3,1,1,60
2028-06-08,8,101,96.57,0,0,28
2028-06-09,8,105,19.79,0,0,46
2028-06-10,7,140,26.6,0,1,57
2028-06-11,7,131,26.44,1,0,50
2028-06-12,6,119,6.99,0,0,36
2028-06-13,6,133,62.39,0,0,54
2028-06-14,9,149,68.72,0,0,31
2028-06-15,6,115,62.24,0,0,50
2028-06-16,2,124,11.78,0,0,40
2028-06-17,2,111,11.58,1,0,64
2028-06-18,5,106,24.99,0,0,54
2028-06-19,4,138,32.58,0,0,54
2028-06-20,2,116,79.72,0,0,23
2028-06-21,3,144,20.14,1,0,81
2028-06-22,7,110,9.19,0,0,38
2028-06-23,8,105,42.43,0,0,28
2028-06-24,6,122,44.56,0,0,45
2028-06-25,5,126,47.84,1,0,37
2028-06-26,1,145,83.56,0,0,28
2028-06-27,8,105,14.31,0,0,36
2028-06-28,3,137,71.87,1,0,44
2028-06-29,6,101,37.1,1,0,48
2028-06-30,3,121,34.45,0,0,47
2028-07-01,7,119,93.59,1,0,59
2028-07-02,7,124,28.6,0,0,51
2028-07-03,9,114,66.04,0,0,48
2028-07-04,5,148,31.14,0,0,54
2028-07-05,8,128,53.18,0,1,49
2028-07-06,10,107,79.7,0,1,43
2028-07-07,10,136,88.76,0,0,51
2028-07-08,8,148,84.68,1,0,55
2028-07-09,1,132,60.31,1,0,75
2028-07-10,5,121,28.64,0,0,42
2028-07-11,3,149,67.82,0,0,34
2028-07-12,1,146,72.44,0,0,28
2028-07-13,4,104,6.02,0,0,41
2028-07-14,8,138,46.72,0,0,50
2028-07-15,3,117,85.11,0,0,39
2028-07-16,10,137,51.51,0,1,53
2028-07-17,2,136,34.58,0,0,25
2028-07-18,9,129,87.82,1,0,45
2028-07-19,10,130,19.81,1,0,60
2028-07-20,5,109,24.61,0,0,30
2028-07-21,7,114,70.3,0,0,44
2028-07-22,2,141,38.48,0,0,34
2028-07-23,9,147,72.74,0,0,36
2028-07-24,9,143,19.98,0,0,34
2028-07-25,4,117,28.97,0,0,39
2028-07-26,4,122,19.88,0,0,53
2028-07-27,6,132,95.53,0,0,22
2028-07-28,10,115,43.51,0,0,40
2028-07-29,10,137,37.04,0,0,47
2028-07-30,10,134,6.35,0,0,56
2028-07-31,6,133,19.57,1,0,61
2028-08-01,1,127,45.01,1,0,57
2028-08-02,9,101,11.51,0,0,55
2028-08-03,2,129,53.52,0,0,30
2028-08-04,5,112,48.23,1,0,43
2028-08-05,9,140,77.88,0,0,26
2028-08-06,4,115,67.68,1,0,56
2028-08-07,3,104,47.36,0,0,43
2028-08-08,7,127,26.34,1,0,63
2028-08-09,6,138,74.05,1,0,50
2028-08-10,8,144,72.25,0,0,47
2028-08-11,3,119,19.56,0,0,39
2028-08-12,5,123,91.9,0,0,22
2028-08-13,10,126,11.12,0,0,51
2028-08-14,4,129,10.23,0,0,67
2028-08-15,4,144,22.8,0,0,41
2028-08-16,4,126,91.4,0,0,19
2028-08-17,10,125,54.4,0,0,38
2028-08-18,8,106,79.85,1,1,79
2028-08-19,6,141,26.65,0,0,46
2028-08-20,3,146,51.57,0,0,39
2028-08-21,10,137,39.04,0,0,48
2028-08-22,5,104,83.64,0,0,37
2028-08-23,6,122,7.15,0,1,49
2028-08-24,5,127,28.17,1,0,74
2028-08-25,6,133,19.49,0,0,60
2028-08-26,8,114,86.62,0,0,40
2028-08-27,7,131,49.42,0,0,32
2028-08-28,5,125,43.4,0,0,29
2028-08-29,10,147,47.7,1,1,72
2028-08-30,6,130,97.33,0,0,23
2028-08-31,4,118,85.78,0,0,21
2028-09-01,9,108,72.11,0,0,26
2028-09-02,4,128,32.6,1,1,79
2028-09-03,1,138,20.69,0,0,51
2028-09-04,7,103,92.54,1,0,45
2028-09-05,7,102,45.19,0,0,24
2028-09-06,4,128,31.48,0,0,55
2028-09-07,3,110,49.74,0,0,48
2028-09-08,8,132,92.2,0,0,41
2028-09-09,5,137,41.77,0,0,42
2028-09-10,10,110,58.45,0,0,37
2028-09-11,7,126,81.28,0,0,31
2028-09-12,4,132,45.58,1,0,56
2028-09-13,4,120,27.19,0,1,42
2028-09-14,8,138,99.48,0,0,36
2028-09-15,8,130,95.87,0,0,41
2028-09-16,2,137,85.13,0,0,40
2028-09-17,2,145,70.4,0,1,51
2028-09-18,3,101,33.01,0,0,41
2028-09-19,3,126,91.77,0,0,32
2028-09-20,1,135,31.18,0,0,32
2028-09-21,3,110,81.08,0,0,46
2028-09-22,6,146,92.23,1,0,53
2028-09-23,8,117,62.29,0,1,76
2028-09-24,10,100,81.29,0,0,45
2028-09-25,6,134,80.21,1,0,72
2028-09-26,5,134,23.35,0,0,40
2028-09-27,4,130,68.45,0,0,23
2028-09-28,3,127,13.88,0,0,40
2028-09-29,4,138,53.25,1,0,53
2028-09-30,7,100,20.41,1,0,83
2028-10-01,1,124,44.55,1,1,59
2028-10-02,7,142,84.13,0,0,19
2028-10-03,1,137,98.78,0,0,33
2028-10-04,2,119,35.21,0,0,31
2028-10-05,4,102,55.54,0,0,31
2028-10-06,1,101,53.57,1,0,75
2028-10-07,9,117,95.67,0,0,47
2028-10-08,6,143,50.47,0,1,52
2028-10-09,1,109,71.42,1,0,46
2028-10-10,1,104,92.57,1,0,24
2028-10-11,6,108,40.47,0,0,42
2028-10-12,4,101,90.7,0,0,16
2028-10-13,4,133,92.16,0,0,31
2028-10-14,6,137,93.41,0,0,40
2028-10-15,7,130,30.69,0,0,33
2028-10-16,9,109,43.03,0,0,46
2028-10-17,10,149,87.69,1,0,56
2028-10-18,5,111,39.12,0,0,33
2028-10-19,9,135,62.02,0,0,38
2028-10-20,4,120,16.22,0,0,42
2028-10-21,10,148,10.35,0,0,58
2028-10-22,2,146,44.14,0,0,47
2028-10-23,3,105,60.0,1,0,71
2028-10-24,1,147,42.31,1,0,54
2028-10-25,6,148,59.88,0,0,57
2028-10-26,6,102,53.93,1,0,69
2028-10-27,1,109,70.14,0,0,45
2028-10-28,3,104,66.71,0,0,51
2028-10-29,5,145,45.3,0,0,50
2028-10-30,3,125,45.37,1,0,57
2028-10-31,10,120,18.37,0,0,41
2028-11-01,3,144,53.76,0,0,18
2028-11-02,10,125,60.78,1,0,42
2028-11-03,3,137,50.27,0,0,44
2028-11-04,5,143,35.94,0,0,22
2028-11-05,5,125,73.56,0,0,48
2028-11-06,4,107,12.09,0,0,56
2028-11-07,1,104,91.87,0,0,16
2028-11-08,5,114,6.96,0,0,51
2028-11-09,10,115,96.42,1,1,77
2028-11-10,5,100,48.92,0,0,43
2028-11-11,4,115,44.2,0,0,56
2028-11-12,6,136,29.36,0,0,31
2028-11-13,10,102,5.96,1,0,81
2028-11-14,4,146,31.11,1,1,71
2028-11-15,7,130,15.39,0,1,38
2028-11-16,7,112,67.68,0,0,27
2028-11-17,2,115,35.31,1,1,62
2028-11-18,3,142,77.88,1,1,77
2028-11-19,1,120,24.66,0,0,35
2028-11-20,8,101,90.52,0,1,53
2028-11-21,9,126,54.68,0,0,32
2028-11-22,4,137,15.88,0,0,39
2028-11-23,6,125,43.08,1,0,54
2028-11-24,9,137,24.64,0,0,50
2028-11-25,6,145,23.97,0,0,64
2028-11-26,9,124,53.11,0,0,40
2028-11-27,4,110,68.83,0,0,38
2028-11-28,8,107,91.6,0,0,27
2028-11-29,9,107,52.71,0,0,32
2028-11-30,4,132,96.75,0,0,45
2028-12-01,5,106,94.46,0,0,38
2028-12-02,8,137,87.18,0,0,28
2028-12-03,10,120,52.5,1,0,65
2028-12-04,6,107,18.39,1,0,91
2028-12-05,7,120,25.7,0,0,36
2028-12-06,3,119,66.53,1,0,69
2028-12-07,7,107,45.07,0,0,57
2028-12-08,8,145,18.95,0,1,73
2028-12-09,10,130,50.5,1,0,62
2028-12-10,6,149,6.66,0,0,56
2028-12-11,10,128,74.72,0,0,24
2028-12-12,9,147,11.99,1,0,67
2028-12-13,6,108,64.77,1,0,60
2028-12-14,9,114,80.34,0,0,13
2028-12-15,4,129,17.6,1,0,74
2028-12-16,8,125,54.27,0,0,43
2028-12-17,4,109,79.01,0,0,48
2028-12-18,2,128,29.76,0,0,2
2028-12-19,10,115,20.48,0,0,46
2028-12-20,9,135,37.0,0,1,53
2028-12-21,5,119,57.7,0,0,29
2028-12-22,4,144,59.65,0,0,29
2028-12-23,2,136,17.43,0,0,54
2028-12-24,1,121,48.47,0,0,39
2028-12-25,7,106,30.49,0,0,44
2028-12-26,6,122,84.99,1,0,56
2028-12-27,2,140,34.79,0,0,69
2028-12-28,8,139,84.68,0,0,27
2028-12-29,4,128,45.71,0,0,47
2028-12-30,8,115,74.03,1,0,46
2028-12-31,7,137,53.46,0,0,64
2029-01-01,5,127,64.09,0,0,35
2029-01-02,10,147,42.56,0,0,20
2029-01-03,10,137,77.98,0,0,41
2029-01-04,8,130,45.39,0,0,28
2029-01-05,9,113,48.46,0,0,49
2029-01-06,5,132,54.18,1,0,74
2029-01-07,10,108,84.02,0,0,29
2029-01-08,5,126,67.64,1,0,71
2029-01-09,2,123,38.17,1,0,60
2029-01-10,5,112,68.68,1,0,54
2029-01-11,3,125,66.03,1,0,35
2029-01-12,7,128,93.45,1,0,44
2029-01-13,10,148,84.93,0,1,48
2029-01-14,5,142,66.51,0,0,59
2029-01-15,8,127,37.44,0,0,39
2029-01-16,1,127,79.06,1,0,55
2029-01-17,3,107,59.64,0,0,30
2029-01-18,3,122,98.6,0,0,21
2029-01-19,9,128,28.51,0,0,51
2029-01-20,5,104,12.57,1,0,80
2029-01-21,9,141,11.64,1,0,77
2029-01-22,9,106,65.8,0,0,35
2029-01-23,1,141,94.23,0,0,30
2029-01-24,2,135,5.18,0,0,70
2029-01-25,5,140,73.95,0,0,32
2029-01-26,4,126,67.42,0,0,33
2029-01-27,10,145,74.57,0,0,18
2029-01-28,9,101,38.76,1,0,59
2029-01-29,7,124,82.95,0,0,42
2029-01-30,6,108,9.25,0,0,44
2029-01-31,7,126,76.77,1,0,41
2029-02-01,1,100,30.37,0,0,35
2029-02-02,1,122,50.3,0,1,55
2029-02-03,8,109,83.15,0,0,31
2029-02-04,2,141,30.78,1,0,71
2029-02-05,10,124,22.59,0,0,42
2029-02-06,9,102,69.72,0,0,34
2029-02-07,7,105,55.67,1,0,59
2029-02-08,6,105,53.87,1,0,62
2029-02-09,1,101,29.39,0,0,39
2029-02-10,1,117,8.31,1,0,65
2029-02-11,2,122,43.98,1,1,81
2029-02-12,6,101,15.12,1,0,72
2029-02-13,6,111,91.07,1,0,53
2029-02-14,2,121,8.92,0,0,19
2029-02-15,1,136,46.01,0,0,35
2029-02-16,10,119,9.96,0,0,34
2029-02-17,5,138,14.08,0,0,38
2029-02-18,5,123,67.59,1,0,57
2029-02-19,2,147,66.48,1,0,75
2029-02-20,6,119,8.14,0,0,60
2029-02-21,9,100,5.11,0,0,57
2029-02-22,2,100,12.49,0,0,44
2029-02-23,10,116,77.48,0,0,29
2029-02-24,2,100,60.53,1,0,47
2029-02-25,3,144,8.62,0,0,57
2029-02-26,7,129,51.37,0,0,53
2029-02-27,6,140,72.64,0,0,46
2029-02-28,8,146,87.55,0,0,18
2029-03-01,8,102,93.73,1,0,52
2029-03-02,6,145,36.11,0,0,43
2029-03-03,10,110,17.9,1,0,48
2029-03-04,3,123,27.51,0,0,58
2029-03-05,3,121,78.74,0,0,25
2029-03-06,1,143,97.29,0,0,13
2029-03-07,7,144,49.31,1,0,42
2029-03-08,5,125,34.01,0,0,44
2029-03-09,4,112,45.77,0,0,35
2029-03-10,10,100,33.96,0,0,54
2029-03-11,4,123,29.37,0,0,35
2029-03-12,4,109,61.41,0,0,31
2029-03-13,6,134,6.49,0,0,50
2029-03-14,8,123,29.66,0,1,31
2029-03-15,8,127,67.83,0,0,48
2029-03-16,5,135,8.05,0,0,35
2029-03-17,6,115,12.9,0,0,67
2029-03-18,4,139,32.87,1,0,46
2029-03-19,9,115,88.39,0,0,20
2029-03-20,8,116,77.66,1,0,60
2029-03-21,10,114,7.1,0,0,54
2029-03-22,10,115,52.66,1,0,65
2029-03-23,1,114,31.1,0,0,46
2029-03-24,2,133,66.62,0,0,63
2029-03-25,9,110,73.55,1,0,46
2029-03-26,8,100,86.97,1,0,54
2029-03-27,3,114,50.16,1,0,38
2029-03-28,8,125,99.47,1,0,72
2029-03-29,1,103,98.1,0,0,38
2029-03-30,10,142,88.81,0,0,44
2029-03-31,4,104,59.61,0,1,65
2029-04-01,3,134,42.81,1,0,46
2029-04-02,6,112,39.62,0,0,38
2029-04-03,7,109,6.15,1,0,47
2029-04-04,4,110,28.67,0,0,57
2029-04-05,7,117,73.29,0,0,42
2029-04-06,9,133,62.35,0,0,41
2029-04-07,2,138,92.06,0,1,47
2029-04-08,3,140,9.75,1,0,72
2029-04-09,5,141,19.75,0,0,36
2029-04-10,3,149,79.98,1,0,68
2029-04-11,8,122,39.06,1,0,57
2029-04-12,10,106,16.24,0,0,40
